appid,hw_ram_gb,hw_storage_gb,hw_has_gpu_req,parse_success
332610,0.5,0.024,0,True
1375870,2.0,0.195,0,True
1335230,4.0,6.0,1,True
589860,1.0,1.0,0,True
1369720,8.0,1.0,1,True
985430,4.0,4.0,1,True
731940,4.0,0.684,1,True
244810,2.0,1.0,1,True
938860,6.0,1.0,0,True
1378890,4.0,4.0,1,True
499890,4.0,2.0,1,True
2766940,2.0,1.0,1,False
2020860,2.0,0.293,1,True
307230,1.0,0.342,0,True
1707550,4.0,0.781,1,True
268770,0.5,2.0,1,True
284850,0.5,1.0,1,True
2951770,1.0,0.049,1,True
1071220,4.0,2.0,1,True
257120,1.0,0.293,1,True
2096510,2.0,1.0,0,False
346470,0.5,0.098,1,True
1853760,4.0,4.0,1,True
628920,2.0,0.293,0,True
2716940,4.0,1.0,1,True
1603410,1.0,0.488,0,True
2642890,2.0,1.0,1,False
564160,0.5,0.391,1,True
2761610,2.0,0.488,0,True
1139280,4.0,3.0,1,True
1279260,4.0,2.0,1,True
253290,2.0,0.244,1,True
2423300,8.0,8.0,1,True
2843640,8.0,0.098,1,True
433600,8.0,1.0,1,True
1321230,2.0,1.0,0,True
1114870,4.0,0.488,0,True
2141690,8.0,2.0,1,True
946650,2.0,0.732,1,True
293740,2.0,1.0,0,True
302080,0.25,0.293,0,True
1986840,2.0,0.195,0,True
2385140,2.0,6.0,0,True
909820,1.0,2.0,1,True
2793710,8.0,2.0,1,True
505330,2.0,2.0,1,True
105000,1.465,5.0,0,True
2734310,1.0,0.488,0,True
319450,2.0,3.0,1,True
575640,0.25,0.015,1,True
269110,2.0,0.479,1,True
1054800,2.0,1.0,1,True
1950570,2.0,4.0,0,True
2147950,4.0,2.0,1,True
629770,2.0,3.0,1,True
2206140,1.0,2.0,1,True
1898610,2.0,0.391,0,True
1125110,0.25,0.25,0,True
2593900,4.0,10.0,1,True
208600,2.0,1.0,0,False
412770,4.0,1.0,1,True
1679510,4.0,5.0,1,True
396350,2.0,0.488,0,True
365660,2.0,1.0,1,True
91200,1.0,1.0,1,True
209190,2.0,0.244,0,True
371650,4.0,13.0,1,True
1252300,2.0,0.488,1,True
529950,1.0,0.146,0,True
402530,1.0,0.293,0,True
403940,1.0,1.0,0,True
1065580,2.0,0.186,1,False
359920,2.0,3.0,1,True
412050,4.0,3.0,1,True
348240,1.0,0.195,0,True
338130,2.0,0.488,0,True
1218170,8.0,15.0,1,True
242780,2.0,7.0,1,True
1588380,2.0,0.488,1,True
1859290,2.0,1.0,1,True
1568970,4.0,5.0,1,True
1420830,1.0,0.195,1,True
539340,4.0,0.293,1,True
704910,1.953,0.586,0,True
477900,2.0,0.684,1,True
1945260,4.0,12.0,1,True
2846060,2.0,1.0,1,True
304410,2.0,0.098,0,True
916050,4.0,5.0,1,True
1808320,1.0,0.195,0,True
772430,2.0,0.508,0,True
2636420,6.0,8.0,1,True
355530,0.25,0.098,0,True
1315160,1.0,2.0,0,True
350480,2.0,0.293,1,True
1611490,4.0,4.0,1,True
366970,2.0,1.0,1,True
243220,4.0,1.465,1,True
525620,2.0,0.684,1,True
469790,2.0,0.215,0,True
304350,0.5,2.93,0,True
1072620,8.0,4.0,1,True
1068360,4.0,0.732,0,True
760800,4.0,3.0,1,True
1130620,4.0,3.0,1,True
1626890,2.0,2.0,1,True
2194790,1.0,0.488,0,True
1538900,4.0,2.0,1,True
235820,2.0,0.488,1,True
990900,2.0,2.0,0,True
1582680,4.0,0.391,1,True
668590,4.0,0.879,0,True
982270,1.0,0.146,0,True
889480,4.0,1.0,1,True
1071490,4.0,2.0,1,True
341390,0.25,0.132,1,True
1934030,8.0,1.0,1,True
279070,1.0,0.586,1,True
338800,2.0,0.635,0,True
310740,0.5,0.195,1,True
1336600,4.0,0.488,1,True
1016930,4.0,5.0,1,True
280040,2.0,0.146,0,True
1159640,0.002,0.488,1,True
426190,2.0,0.25,0,True
885140,2.0,1.0,1,True
605990,0.5,0.342,0,True
683940,3.0,0.488,1,True
1160700,2.0,0.488,1,True
1909750,8.0,2.0,1,True
320540,4.0,1.465,1,True
1237530,4.0,0.488,1,True
63710,0.5,0.098,0,True
415740,2.0,0.195,0,True
2919660,4.0,1.0,1,True
580820,2.0,1.0,0,True
221180,0.5,0.391,1,True
354680,2.0,1.0,0,True
1271740,4.0,0.146,1,True
2500,0.375,1.0,1,True
338190,1.0,0.029,1,True
416380,2.0,1.0,0,True
1488430,4.0,1.0,1,True
378750,1.0,0.684,1,True
557040,2.0,2.0,1,True
2443360,1.0,0.361,1,True
611060,4.0,4.0,1,True
1290750,4.0,0.391,1,True
1100150,1.0,0.391,0,True
2529610,8.0,2.0,0,True
2257720,2.0,3.0,0,True
1791910,8.0,15.0,1,True
248530,1.0,0.898,1,True
2343920,2.0,0.293,1,True
2531370,1.0,0.732,1,True
327310,2.0,0.488,0,True
2506580,2.0,1.562,0,False
1414000,4.0,1.0,1,True
588730,1.0,0.146,1,True
629840,4.0,10.0,1,True
410820,3.0,0.391,0,True
1077970,4.0,2.0,1,True
2856370,8.0,0.635,1,True
43190,2.0,4.0,1,True
844420,2.0,4.0,1,True
598480,2.0,2.0,1,True
239700,2.0,1.0,0,True
348950,1.0,0.342,0,True
325520,2.0,5.371,1,True
1052440,4.0,2.0,1,True
1497450,6.0,4.0,1,True
1748300,0.5,1.0,0,True
1217050,16.0,13.0,1,True
2093610,4.0,0.41,0,True
255300,2.0,2.441,0,True
2097620,4.0,1.0,1,True
2673660,2.0,0.781,1,True
1076120,8.0,0.293,1,True
1070020,4.0,2.0,1,True
258010,1.0,0.244,1,True
396860,1.0,1.0,0,True
866190,2.0,3.0,0,True
1215270,4.0,3.0,1,True
753360,2.0,2.0,1,False
444670,4.0,1.0,1,True
1551590,4.0,1.0,1,True
958740,4.0,0.293,1,True
2101130,1.0,4.0,0,True
239090,2.0,0.196,0,True
2696320,0.488,2.0,1,True
1905530,2.0,1.0,0,False
459370,2.0,0.635,1,True
814400,8.0,5.0,1,True
1151120,0.002,0.195,0,True
1146100,4.0,1.0,1,True
935930,2.0,0.586,1,True
964230,4.0,3.0,1,True
1129220,2.0,0.195,0,True
12500,0.25,0.103,1,True
380020,0.5,3.0,0,True
1163340,4.0,0.732,1,True
601220,0.25,0.034,1,True
773580,1.0,0.146,1,True
1567440,4.0,0.195,1,True
2451640,4.0,1.0,1,True
2143770,0.002,0.391,1,True
361040,0.977,1.0,1,True
511540,2.0,0.293,1,True
1251460,2.0,0.488,1,True
645690,2.0,1.0,0,True
1354910,2.0,1.0,0,True
1448610,4.0,12.0,1,True
2026870,2.0,2.0,1,True
661920,4.0,3.0,1,True
1083190,0.5,0.391,0,True
2095450,3.906,2.441,1,True
1627870,4.0,1.0,1,True
1291860,6.0,10.0,1,True
1023740,4.0,1.172,1,True
749850,2.0,0.488,0,True
629090,4.0,12.0,1,True
2943150,4.0,0.293,1,True
1892700,2.0,0.488,0,False
2148850,2.0,1.0,0,True
773090,3.0,1.465,1,True
560000,4.0,0.586,0,True
383690,2.0,0.146,0,True
638720,0.125,0.195,0,True
274480,0.25,0.195,1,True
1505560,4.0,0.195,1,True
558110,2.0,1.0,1,True
2219890,8.0,1.0,1,True
629000,4.0,2.0,1,True
603320,0.5,0.195,1,True
1646350,6.0,5.0,1,True
753230,4.0,1.0,1,True
2330500,0.391,0.176,1,True
284750,0.5,1.0,1,True
926540,4.0,5.0,1,True
661680,4.0,5.0,1,True
2157340,4.0,0.488,1,True
282010,2.0,0.234,1,True
2890890,4.0,2.0,0,True
378630,2.0,2.0,1,True
2475040,4.0,4.0,1,True
802450,4.0,5.0,1,True
3015620,0.008,1.0,0,True
595790,2.0,0.244,1,True
738650,4.0,2.0,1,True
642610,4.0,2.0,1,True
214790,4.0,1.0,1,True
277870,0.25,0.146,0,True
1340640,2.0,3.0,1,True
2376540,4.0,1.0,1,True
1859580,2.0,1.0,1,True
558450,4.0,1.465,1,True
400660,0.25,0.049,1,True
952420,4.0,2.0,1,True
1055990,2.0,2.0,1,True
1342040,4.0,1.0,1,True
748040,0.125,1.0,1,True
1599880,1.0,2.0,0,True
1149710,2.0,0.488,0,True
1682410,4.0,5.0,0,True
1322290,2.0,1.0,0,True
939790,0.5,0.684,0,True
1185160,4.0,4.0,1,True
1120400,4.0,0.488,1,True
654850,1.0,1.0,1,True
440640,1.0,3.0,1,True
508900,0.25,0.017,1,True
453270,1.0,0.195,1,True
2154650,4.0,0.977,1,True
541230,2.0,0.488,1,True
685400,1.0,0.195,1,True
673600,8.0,6.0,1,True
1189230,4.0,1.0,0,True
337490,4.0,0.391,1,True
2307300,4.0,1.0,1,True
1247360,4.0,2.0,0,True
1454540,4.0,1.0,1,True
260160,2.0,2.0,1,True
1078200,1.0,0.293,1,True
1065100,1.0,2.0,0,True
1459010,4.0,0.928,0,True
1647190,0.004,0.195,0,True
779330,1.0,1.0,1,True
1608590,3.0,1.465,1,True
2194610,4.0,3.0,1,True
2085360,2.0,2.0,0,True
1920100,8.0,15.0,1,True
1528810,8.0,10.0,1,True
1822240,8.0,8.0,1,True
575010,1.0,0.293,0,True
924650,1.0,0.586,0,True
1094320,4.0,0.488,1,True
441440,0.5,1.0,0,True
405550,2.0,0.195,1,True
1787960,8.0,5.0,1,True
1035610,4.0,0.488,0,True
460630,2.0,1.0,0,True
1252240,1.953,0.488,1,True
304910,0.5,0.781,1,True
1256060,4.0,3.0,1,True
622460,4.0,1.0,1,True
1107300,2.0,1.0,0,True
1376760,6.0,6.0,1,True
1802860,4.0,2.0,1,True
1066180,4.0,6.0,1,True
1084790,4.0,0.404,1,True
1878070,4.0,0.244,1,True
1932570,1.0,0.898,1,True
2307220,8.0,1.0,0,True
952290,2.0,0.391,1,True
428080,8.0,0.488,1,True
205730,1.0,2.0,1,True
1058380,4.0,3.0,1,True
2918410,8.0,4.0,1,True
985260,8.0,10.0,1,True
694370,2.0,0.781,0,True
1161880,4.0,6.0,1,True
261700,0.5,0.195,1,True
994020,1.0,0.488,1,True
1641450,4.0,4.0,1,True
1329360,2.0,0.293,1,True
955870,4.0,2.0,0,True
282030,0.5,1.0,1,True
2430730,4.0,8.0,1,True
723270,3.0,1.172,1,True
1015800,4.0,1.0,1,True
1597580,4.0,4.189,1,True
2077400,2.0,2.0,0,False
496930,1.0,0.781,0,True
1202280,4.0,0.195,0,True
332380,0.125,0.098,0,True
366780,1.0,2.0,0,True
893030,1.0,0.195,0,True
317320,2.0,6.0,1,True
1162960,0.004,0.488,1,True
839870,1.0,0.098,1,True
1662570,8.0,20.0,1,True
812160,4.0,2.441,1,True
331510,1.0,1.0,1,True
1859270,8.0,1.0,1,True
418120,1.0,0.244,1,True
788050,1.0,1.0,0,True
408520,8.0,3.0,1,True
1331910,8.0,6.0,1,True
3019370,2.0,1.0,0,False
364230,2.0,0.391,1,True
466810,0.5,0.293,0,True
2112680,4.0,1.0,1,True
1585540,4.0,0.293,1,True
1736360,4.0,1.0,1,True
941300,4.0,4.0,1,True
399640,1.0,0.195,1,True
2215650,4.0,4.0,1,True
1303740,2.0,0.488,1,False
382090,4.0,2.0,0,True
764510,0.5,0.391,1,True
285820,3.0,3.0,1,True
1080010,4.0,2.0,1,True
270490,2.0,0.342,0,True
458580,8.0,10.0,1,True
818210,2.0,0.146,1,True
1444300,8.0,3.0,1,True
789740,2.0,1.0,0,True
1269500,2.0,2.0,1,False
2864890,4.0,0.684,0,True
1448030,2.0,0.244,0,False
284260,1.0,0.586,1,True
1126270,8.0,2.0,1,True
295690,2.0,0.098,0,True
408960,0.5,0.342,1,True
656590,4.0,0.684,0,True
679490,1.0,0.488,0,True
1574250,4.0,2.0,1,True
262470,2.0,2.0,1,True
2439620,4.0,1.0,1,True
91100,1.0,1.0,1,True
1436920,6.0,6.0,1,True
1410980,4.0,1.0,1,True
279800,0.5,1.0,1,True
1211930,4.0,5.0,1,True
2089830,5.0,3.0,1,True
359350,2.0,4.0,1,True
2229350,4.0,13.0,1,True
464260,1.0,0.391,1,True
3095170,2.0,4.0,0,True
520010,2.0,0.488,1,False
603700,2.0,6.0,0,True
2420640,4.0,2.0,1,True
840100,2.0,0.293,1,False
1205900,2.0,1.0,1,True
2414750,4.0,1.0,1,True
1882040,4.0,1.0,1,True
2723520,2.0,1.0,1,True
253690,2.0,1.0,1,True
207750,2.0,0.488,0,True
998220,4.0,2.0,0,True
482300,4.0,6.0,1,True
2917350,1.0,0.488,0,True
1906020,16.0,5.0,1,True
1548820,1.0,0.488,1,True
1171320,1.0,0.488,1,True
2377410,4.0,1.0,1,True
653950,0.002,2.0,0,True
2303810,4.0,1.0,1,True
331720,1.0,1.0,1,True
654220,4.0,0.439,0,True
1583850,1.0,1.0,1,True
311250,2.0,2.0,1,True
2346500,4.0,1.0,1,True
1007800,4.0,2.0,1,True
330770,2.0,2.0,1,True
341950,0.5,0.342,0,True
706560,1.0,0.293,0,True
506510,2.0,0.732,1,True
3081830,1.0,0.146,0,True
1328920,4.0,0.586,1,True
345200,0.5,0.029,0,True
262190,2.0,3.0,0,True
691160,8.0,2.0,1,True
891170,2.0,1.0,0,False
374060,2.0,4.0,1,True
2522520,8.0,6.0,1,True
394700,1.0,2.0,1,True
2818450,4.0,3.0,1,True
576400,2.0,2.0,0,True
880580,0.5,0.098,0,True
302810,2.0,4.0,1,True
411760,2.0,0.391,0,True
857950,4.0,4.0,1,True
252010,0.5,0.098,1,True
2216360,4.0,1.0,0,True
2331070,2.0,5.0,1,True
696140,0.002,2.0,0,True
1065020,0.5,0.023,0,True
2333510,4.0,4.0,1,True
2858370,16.0,15.0,1,True
2249830,2.0,4.46,0,False
115110,1.0,1.5,1,True
1311570,4.0,1.0,1,True
1611420,8.0,3.0,1,True
1944910,3.0,1.0,1,True
1424980,4.0,1.0,0,True
1083790,1.0,4.0,0,True
316600,1.0,1.0,1,True
1393320,8.0,10.0,1,True
977390,4.0,8.0,1,True
502720,3.0,1.0,1,True
207080,0.5,4.0,0,True
1183030,8.0,5.0,1,True
298280,2.0,0.488,1,False
2423620,1.0,0.488,0,True
1363210,1.0,1.0,1,True
908070,1.0,0.391,1,True
1671510,4.0,2.0,1,True
1224030,2.0,1.0,1,True
2097720,1.0,0.342,0,True
658590,2.0,0.586,0,True
532320,4.0,10.0,1,True
3228180,2.0,1.0,0,True
55040,0.5,0.059,0,True
1812560,4.0,12.0,1,True
318650,0.5,1.0,0,True
265830,2.0,5.0,0,True
470270,2.0,0.391,1,True
959000,4.0,3.418,1,True
2225610,4.0,7.0,1,True
1231460,2.0,2.0,1,True
1210550,2.0,1.0,0,False
1060600,4.0,1.0,1,True
2638100,2.0,2.0,0,True
672590,4.0,3.0,1,True
280540,4.0,0.342,1,True
2142450,12.0,8.0,1,True
1551570,4.0,0.488,1,True
1949000,4.0,0.586,0,True
2891120,2.0,1.0,1,True
241620,0.5,2.246,1,True
257670,1.0,2.0,1,True
2061150,8.0,4.0,1,True
2311990,4.0,0.684,0,True
851950,2.0,2.0,1,True
1611580,4.0,2.0,1,True
212030,1.0,3.0,1,True
2000210,4.0,5.0,1,True
2384920,2.0,2.0,0,True
354740,0.25,0.293,0,True
811070,4.0,1.0,0,True
1542390,3.0,8.0,0,True
552460,6.0,10.0,1,True
1421760,2.0,0.244,0,True
2961330,1.0,2.0,0,True
811270,2.0,4.0,1,True
610750,1.0,1.0,0,True
942270,2.0,0.391,0,True
2062210,1.0,2.715,1,True
619210,2.0,0.156,1,True
834150,1.0,0.316,1,True
356530,0.25,0.244,0,True
717310,2.0,0.098,1,True
8400,0.5,1.0,0,True
207530,0.488,0.015,0,True
1097620,8.0,2.0,1,True
538840,2.0,0.488,1,True
1793800,8.0,5.0,1,True
810670,2.0,1.0,0,True
896750,2.0,1.0,1,True
18040,1.0,1.0,1,True
1218890,4.0,0.195,0,True
562250,4.0,6.0,0,True
555290,1.0,0.488,1,True
63000,2.0,0.61,1,True
1262640,8.0,1.0,1,True
248510,0.5,0.342,1,True
1917450,4.0,2.0,0,True
251490,2.0,2.0,1,True
437530,1.0,0.439,0,True
1520060,4.0,0.293,1,True
385330,0.5,0.195,0,True
1523260,4.0,4.0,1,True
556240,1.0,0.195,0,True
290260,0.5,0.098,0,True
385240,0.5,0.098,0,True
2564860,1.0,0.195,0,True
661940,3.0,2.0,1,True
726000,2.0,2.0,1,True
2151580,1.0,0.391,0,True
527710,2.0,0.586,0,True
761700,1.0,4.0,0,True
1827950,4.0,1.0,0,True
26900,0.5,0.049,0,True
383580,2.0,0.02,0,False
891360,8.0,4.0,1,True
896030,1.0,5.0,1,True
2951340,8.0,1.0,1,True
948960,4.0,2.0,1,True
2530950,8.0,3.0,1,True
2179380,1.0,0.031,0,True
543140,2.0,0.488,1,True
406870,0.5,1.0,1,True
412670,2.0,0.195,0,True
296550,2.0,3.0,1,True
856890,2.0,1.0,1,False
1748610,2.0,1.0,0,True
235980,1.0,0.586,0,True
1747330,8.0,1.0,1,True
851280,2.0,3.0,1,True
872750,0.062,2.0,0,True
272330,1.0,0.879,0,True
629440,1.953,1.5,0,True
329830,2.0,1.0,1,False
788210,1.0,0.488,1,True
1403740,2.0,0.586,1,True
292600,1.0,0.195,0,True
992740,2.0,4.0,0,True
314450,1.0,0.537,1,True
820610,2.0,2.0,1,True
519080,4.0,1.0,1,True
2675290,8.0,3.0,1,True
290970,0.5,0.073,0,True
575940,4.0,1.953,1,True
471920,1.0,0.195,1,True
916900,2.0,2.0,1,True
1422540,2.0,1.0,0,True
1182420,4.0,8.0,1,True
251630,2.0,0.146,0,True
279160,0.5,0.063,0,True
1083820,8.0,2.0,1,True
1694960,2.0,1.0,1,True
2348090,2.0,0.195,0,True
435300,2.0,1.0,0,True
632020,1.0,0.244,0,True
2569170,4.0,5.0,1,True
2677310,4.0,0.088,0,True
785880,2.0,0.195,1,True
1057540,2.0,2.0,1,True
1124560,3.0,1.0,0,True
2994810,1.0,0.527,0,True
464960,0.5,0.098,0,True
931000,4.0,2.0,1,True
2274110,2.0,0.098,0,True
271820,1.0,1.0,0,True
596000,6.0,8.0,1,True
2949580,16.0,5.0,1,True
1827450,2.0,2.0,0,True
956140,4.0,3.0,1,True
311870,0.5,0.191,0,True
2216660,1.0,0.488,0,True
1047220,1.0,0.488,1,True
1074610,4.0,1.0,1,True
985400,4.0,1.0,1,True
445040,1.0,0.488,0,True
1040550,4.0,0.146,0,True
867960,4.0,3.0,1,True
80200,2.0,1.0,1,True
857180,8.0,2.0,1,True
2803810,8.0,35.0,1,True
1554600,4.0,2.0,1,True
2303320,4.0,1.0,1,True
498190,1.0,0.098,0,True
3250980,2.0,2.0,1,False
407320,0.488,0.195,0,True
2130680,4.0,2.0,0,True
387060,1.0,0.188,1,True
341040,2.0,0.732,1,True
2235150,4.0,4.0,1,True
2354600,8.0,1.0,1,True
460780,0.5,0.488,0,True
398030,0.5,0.596,0,True
1620720,4.0,2.0,1,True
290510,2.0,2.0,1,True
2322180,4.0,0.488,0,True
706960,0.977,0.146,1,True
1569810,4.0,4.0,0,True
263400,0.5,2.0,0,True
1983220,4.0,11.0,1,True
443450,3.0,4.0,1,True
1604800,2.0,3.0,0,True
3376760,8.0,2.734,1,True
568320,0.25,0.075,0,True
950300,2.0,0.195,0,True
272040,0.5,1.0,0,True
339570,1.0,2.0,1,True
1345860,2.0,0.043,0,True
1631210,8.0,10.0,1,True
362090,0.5,0.039,0,True
555640,2.0,1.0,0,True
1404660,6.0,4.0,1,True
1531490,4.0,4.0,1,True
1033080,4.0,1.0,1,True
2060590,2.0,0.488,0,True
346180,2.0,0.02,0,True
1269820,4.0,0.488,1,True
1040510,4.0,1.0,1,True
284830,0.5,1.0,1,True
1163910,1.0,4.0,1,True
263320,1.0,0.781,0,True
334190,4.0,4.0,1,True
851670,4.0,2.0,1,True
605830,8.0,3.0,1,True
1119710,4.0,0.488,1,True
2551290,4.0,1.0,1,True
3011440,8.0,2.0,1,True
2704140,4.0,1.0,0,True
914890,2.0,4.883,1,True
1156360,4.0,1.0,1,True
1272070,4.0,4.0,1,True
1266100,2.0,1.0,0,False
1980350,4.0,1.0,1,True
516430,1.0,0.403,0,True
63500,0.25,0.293,1,True
446380,4.0,0.488,0,True
2449530,8.0,2.0,1,True
377080,1.0,0.293,1,True
3037180,16.0,40.0,1,True
1416240,2.0,1.0,1,True
441280,0.25,0.244,0,True
1500,4.0,1.0,1,True
1254670,4.0,1.0,1,True
1419480,2.0,0.898,1,True
1337890,2.0,0.586,1,True
460340,1.0,0.257,1,True
2544570,8.0,10.0,1,True
359440,2.0,0.029,0,False
338310,3.0,5.0,1,True
1258590,4.0,10.0,1,True
1198740,4.0,15.0,1,True
481180,1.0,0.293,0,True
1109360,4.0,0.977,0,True
375210,2.0,0.488,1,True
1504740,8.0,5.0,1,True
673850,0.25,3.0,0,True
943410,2.0,0.635,0,True
655730,4.0,2.0,1,True
1398910,4.0,20.0,1,True
1212410,8.0,3.0,1,True
742520,4.0,2.0,0,True
485690,0.5,2.0,0,True
475960,2.0,0.488,0,True
365350,0.5,0.488,0,True
628800,0.5,0.171,0,True
550310,4.0,2.0,1,True
1449230,4.0,2.0,1,True
1248840,3.0,1.0,1,True
435790,2.0,0.342,1,True
403180,2.0,0.391,0,True
1907000,2.0,0.195,0,True
1039280,2.0,0.488,1,True
1142480,2.0,1.0,0,True
1752150,1.0,3.125,1,True
2118370,4.0,1.0,1,True
2191480,1.0,0.244,0,True
2775050,4.0,2.0,1,True
1476340,1.0,0.25,0,True
603400,2.0,0.684,1,True
1840490,2.0,0.586,0,True
357940,2.0,0.195,0,True
585550,0.5,0.098,0,True
445420,0.5,2.0,0,True
1559760,4.0,2.0,1,True
2757720,2.0,1.0,0,False
384680,0.5,0.5,1,True
2058340,4.0,2.0,1,True
2329130,4.0,0.391,1,True
1210030,4.0,3.0,0,True
319850,1.0,1.0,0,True
2862710,4.0,1.0,1,True
1281270,4.0,1.0,0,True
1456880,2.0,1.0,1,True
755470,4.0,1.0,1,True
1276740,4.0,8.0,1,True
2336440,8.0,15.0,1,True
1211960,4.0,1.953,1,True
1198400,1.0,1.0,1,True
467400,2.0,1.0,1,False
911550,0.5,0.488,1,True
802730,6.0,2.0,1,True
2455370,8.0,12.0,1,True
442210,2.0,0.195,1,True
1083310,2.0,0.732,1,True
1110890,4.0,1.074,1,True
2602760,4.0,1.0,1,True
1664670,2.0,0.195,1,True
1342890,0.5,0.488,0,True
618140,2.0,2.0,1,True
978870,1.0,3.488,1,True
658690,2.0,2.0,0,True
658780,0.25,0.293,0,True
1079210,8.0,12.0,1,True
1687550,1.0,0.098,0,True
366690,0.5,0.122,1,True
588710,1.0,1.0,1,True
1583240,2.0,1.0,1,True
1742360,1.0,1.0,0,True
299400,4.0,9.0,1,True
779430,1.0,1.0,0,True
2431100,4.0,2.0,1,True
463210,1.0,0.093,0,True
654100,2.0,1.0,1,True
396660,4.0,4.0,1,True
587580,0.016,1.172,1,True
357720,4.0,0.879,1,True
2355140,0.502,1.0,1,True
1555400,4.0,1.0,1,True
349250,0.5,0.293,0,True
220460,2.0,0.195,0,True
341550,0.5,0.098,1,True
1164000,2.0,2.0,0,True
1107370,2.0,1.0,0,True
360450,0.5,0.158,0,True
2985930,16.0,6.0,1,True
1925090,8.0,10.0,1,True
858630,2.0,0.244,1,True
742480,2.0,1.0,0,False
396090,0.5,1.172,0,True
665330,2.0,0.059,0,True
696530,6.0,3.0,1,True
1185520,1.0,1.0,1,True
415170,2.0,0.195,0,True
352370,2.0,1.0,0,True
463980,2.0,1.0,1,True
739190,2.0,1.758,1,True
1168490,8.0,11.0,1,True
470300,2.0,2.0,0,True
1837220,6.0,1.0,1,True
598490,2.0,0.488,0,True
503460,1.0,0.293,1,True
488760,4.0,2.0,1,True
720150,2.0,0.488,1,True
437080,4.0,4.0,1,True
277460,0.25,0.488,1,True
2224030,8.0,1.0,1,True
1422430,4.0,1.0,1,True
863900,2.0,1.0,0,True
1122700,4.0,2.0,1,True
20820,0.5,0.244,1,True
785840,2.0,0.488,0,True
1490060,8.0,0.586,1,True
881560,2.0,1.0,1,True
2964280,4.0,0.342,1,True
2207440,2.0,3.0,0,True
928440,4.0,1.0,1,True
1530140,2.0,0.293,0,True
316840,2.0,1.0,1,False
587180,4.0,8.0,1,True
2341680,0.004,16.0,1,True
908790,2.0,4.0,1,True
1237040,0.5,0.586,0,True
1536980,1.0,1.0,1,True
302060,1.0,0.879,1,True
1811740,2.0,0.293,1,True
748020,4.0,3.0,0,True
411980,4.0,3.0,1,True
204180,0.5,0.645,1,True
841600,1.0,1.172,0,True
1147890,8.0,0.488,1,True
2404170,1.0,2.0,1,True
1607040,1.0,0.684,1,True
1627840,4.0,1.0,1,True
1902300,4.0,1.0,1,True
263360,2.0,0.098,0,True
489260,4.0,2.0,1,True
1921780,1.0,0.244,0,True
281750,0.5,2.0,0,True
294000,1.0,0.293,0,True
1939940,2.0,0.586,0,True
787040,4.0,2.0,1,True
556640,8.0,6.0,1,True
386690,8.0,0.732,1,True
937960,8.0,8.0,1,True
361230,4.0,8.0,0,True
827610,8.0,2.0,1,True
1617270,8.0,3.0,1,True
314320,0.977,0.146,0,True
404180,1.0,0.488,0,True
976010,0.5,0.271,1,True
1955330,0.002,0.488,0,True
2079180,4.0,0.567,0,True
3073580,4.0,10.0,1,True
297060,1.0,0.205,0,True
664180,1.0,0.195,1,True
1863750,2.0,0.215,0,False
676830,4.0,0.195,0,True
1737070,4.0,1.0,0,True
670930,2.0,0.781,1,True
1048740,2.0,2.0,1,True
1965190,2.0,4.0,0,True
644550,0.5,1.0,1,True
1454730,4.0,1.0,1,True
2050510,8.0,1.0,1,True
824850,4.0,3.0,1,True
402060,4.0,2.0,0,True
976920,8.0,15.0,1,True
1394130,4.0,1.0,1,True
1374230,4.0,2.0,1,True
1334840,2.0,5.0,1,True
817510,2.0,0.195,1,True
778610,2.0,0.098,1,True
2012440,2.0,1.0,0,False
252130,2.0,0.25,0,True
1449330,4.0,1.0,0,True
1918540,1.0,0.244,0,True
2864210,0.5,0.215,1,True
908050,2.0,1.0,1,True
1094930,2.0,1.0,0,True
844040,8.0,4.395,1,True
1919740,2.0,2.0,0,True
2572560,2.0,5.0,1,False
586880,0.125,0.02,1,True
1859370,1.0,0.244,0,True
1534180,3.906,0.586,1,True
617440,4.0,1.0,1,True
622670,4.0,0.5,0,True
1043240,1.0,0.488,0,True
821560,2.0,3.0,0,True
445110,0.5,0.029,0,True
252310,2.0,1.0,1,True
960190,2.0,0.391,0,False
682480,0.5,1.0,1,True
673260,2.0,0.146,1,True
2328710,4.0,4.0,1,True
2904890,8.0,8.0,1,True
278930,0.5,0.5,1,True
377950,0.5,0.342,1,True
470780,4.0,3.0,1,True
251830,2.0,2.0,1,True
288930,0.5,0.195,1,True
565690,1.0,0.293,0,True
635850,2.0,0.586,0,True
2897240,8.0,0.5,1,True
533480,3.0,0.391,0,True
1346980,4.0,2.0,1,True
284710,0.5,1.0,1,True
526490,0.5,0.488,0,True
412520,2.0,1.172,0,True
2712580,2.0,1.0,1,True
1804270,4.0,2.0,1,True
2251010,1.0,2.0,0,True
1235110,8.0,3.0,0,True
2581750,8.0,2.0,1,True
1710670,16.0,1.0,1,True
1551520,4.0,1.0,1,True
1306620,4.0,3.0,1,True
2243920,2.0,1.0,1,True
344860,1.0,1.0,0,True
510840,4.0,7.0,1,True
263860,2.0,0.488,1,True
319140,0.5,0.195,1,True
2476100,2.0,5.0,1,True
1671280,6.0,8.0,1,True
3052500,1.0,0.586,0,True
341310,0.5,0.244,0,True
313020,1.0,0.293,0,True
1933700,2.0,0.244,1,False
2795310,8.0,0.684,1,True
737890,2.0,1.0,1,True
970600,1.0,2.0,1,True
1518810,0.098,0.293,0,True
878420,4.0,2.0,1,True
